Bank,Specialisation,Country,Year,Loans,Assets,Exposure_app,Exposure_pepp,GovSec,GovSec_over_A,Loans_G,Loans_G_H,L_over_A,L_over_A_G,L_over_A_G_H,ROA,Deposits_over_A,Equity_over_A,treat_50,treat_75,treat_50_pepp,treat_75_pepp,app_dummy,pepp_dummy
VOLKSBANK STUTTGART EG,Cooperative bank,DE,2015,3423364,5414435,0.642053198,2.913108106,126892,2.343587096,4.626866542,3.107990346,63.22661552,-0.48318891,-0.50689586,0.367960831,81.82356977,9.064011296,0,0,1,0,1,0
VOLKSBANK STUTTGART EG,Cooperative bank,DE,2016,3879983,6464503,0.642053198,2.913108106,196427,3.038547588,12.52070788,8.513681407,60.019819,-3.206796517,-3.439420888,0.366370006,80.68331007,9.50659316,0,0,1,0,1,0
VOLKSBANK STUTTGART EG,Cooperative bank,DE,2017,4004891,6805228,0.642053198,2.913108106,180753,2.656090288,3.168559199,2.123408725,58.85021046,-1.169608546,-1.30762987,0.318799017,78.96073431,9.481137149,0,0,1,0,1,0
VOLKSBANK STUTTGART EG,Cooperative bank,DE,2018,4215296,7066571,0.642053198,2.913108106,193134,2.733065301,5.12034502,3.442186627,59.65122264,0.801012181,0.903303928,0.288612398,80.19002427,9.48212365,0,0,1,0,1,0
VOLKSBANK STUTTGART EG,Cooperative bank,DE,2019,4540634,7495774,0.642053198,2.913108106,218360,2.913108106,7.434683551,5.016303008,60.57591918,0.924696541,1.028135367,0.247005846,80.78884182,9.643353708,0,0,1,0,0,0
VOLKSBANK STUTTGART EG,Cooperative bank,DE,2020,4514598,8156805,0.642053198,2.913108106,205309,2.517027194,-0.575050352,-0.382998773,55.34762692,-5.228292258,-5.924428439,0.187009497,80.51191612,9.111484215,0,0,1,0,0,1
VOLKSBANK TIROL AG,Cooperative bank,AT,2012,882577,1180586,3.373160056,0.253874965,n.a.,,4.008097405,2.689672318,74.75753566,11.43117302,11.35113272,-0.067508847,78.12721818,10.33232649,1,0,0,0,0,0
VOLKSBANK TIROL AG,Cooperative bank,AT,2013,889608,1195237,3.373160056,0.253874965,14301,1.196499104,0.793487914,0.529689667,74.42942278,-0.328112881,-0.29303054,0.010625508,79.01972579,10.46729644,1,0,0,0,0,0
VOLKSBANK TIROL AG,Cooperative bank,AT,2014,908262,1183460,3.373160056,0.253874965,39920,3.373160056,2.075196697,1.388216015,76.74632011,2.316897328,2.053939963,0.010731246,81.57462018,11.23705068,1,0,0,0,0,0
VOLKSBANK TIROL AG,Cooperative bank,AT,2015,909523,1140195,3.373160056,0.253874965,4538,0.398002096,0.138740302,0.092514913,79.76907459,3.022754476,2.591727904,1.309425142,83.23927048,13.08249905,1,0,0,0,1,0
VOLKSBANK TIROL AG,Cooperative bank,AT,2016,2478270,2981471,3.373160056,0.253874965,9805,0.32886451,100.2395729,73.01054891,83.1223916,3.35331701,2.76379258,0.244275393,77.3111662,10.44648766,1,0,0,0,1,0
VOLKSBANK TIROL AG,Cooperative bank,AT,2017,2577567,3100913,3.373160056,0.253874965,12362,0.398656783,3.928519464,2.635932832,83.12284156,0.000449965,0.000360885,0.472344758,79.7806646,10.51645112,1,0,0,0,1,0
VOLKSBANK TIROL AG,Cooperative bank,AT,2018,2714993,3282843,3.373160056,0.253874965,11976,0.364805749,5.194344436,3.492345168,82.70249293,-0.420348632,-0.337699709,0.378817994,81.08599772,10.31316453,1,0,0,0,1,0
VOLKSBANK TIROL AG,Cooperative bank,AT,2019,2827664,3396160,3.373160056,0.253874965,8622,0.253874965,4.066155398,2.728887759,83.26062376,0.558130833,0.448900701,0.423861067,78.50975808,10.39314991,1,0,0,0,0,0
VOLKSBANK TIROL AG,Cooperative bank,AT,2020,2843942.618,3394218.643,3.373160056,0.253874965,9985.7877000000008,0.294199895,0.574040613,0.383059176,83.78784389,0.52722013,0.421255279,0.024642976,76.24600081,10.42396927,1,0,0,0,0,1
VOLKSBANK ULM-BIBERACH EG,Cooperative bank,DE,2012,1420222,2281769,4.060399621,3.310139892,86478,3.789954198,7.906769012,5.338752074,62.24214633,2.999101197,3.318907165,0.331102754,78.17439013,6.462310602,1,0,1,0,0,0
VOLKSBANK ULM-BIBERACH EG,Cooperative bank,DE,2013,1574047,2376028,4.060399621,3.310139892,90903,3.825838753,10.28368124,6.969093379,66.24698867,4.004842337,4.199460423,0.170326276,77.92711197,7.259552497,1,0,1,0,0,0
VOLKSBANK ULM-BIBERACH EG,Cooperative bank,DE,2014,1717049,2497168,4.060399621,3.310139892,101395,4.060399621,8.695710988,5.878635016,68.75985116,2.512862488,2.49720714,0.162864493,77.81102433,6.624784556,1,0,1,0,0,0
VOLKSBANK ULM-BIBERACH EG,Cooperative bank,DE,2015,1754447,2569831,4.060399621,3.310139892,96455,3.753359657,2.154658789,1.441560206,68.27090964,-0.488941516,-0.4751835,0.15985487,77.73814698,7.348732271,1,0,1,0,1,0
VOLKSBANK ULM-BIBERACH EG,Cooperative bank,DE,2016,1838150,2614262,4.060399621,3.310139892,116174,4.443854518,4.66059235,3.13081396,70.31238644,2.041476797,1.973831559,0.142258121,78.90215288,7.327995434,1,0,1,0,1,0
VOLKSBANK ULM-BIBERACH EG,Cooperative bank,DE,2017,1867602,2712928,4.060399621,3.310139892,116090,4.279140471,1.589562396,1.062500744,68.84082438,-1.471562062,-1.405063247,0.136531452,79.31758602,7.640047948,1,0,1,0,1,0
VOLKSBANK ULM-BIBERACH EG,Cooperative bank,DE,2018,1944661,2759248,4.060399621,3.310139892,120872,4.380613848,4.043241381,2.713409562,70.47793457,1.637110189,1.572937611,0.126375012,77.80956985,8.073685294,1,0,1,0,1,0
VOLKSBANK ULM-BIBERACH EG,Cooperative bank,DE,2019,2051037,2896796,4.060399621,3.310139892,95888,3.310139892,5.325785009,3.581467046,70.80363961,0.32570504,0.307617865,0.120443414,76.81151866,8.230507084,1,0,1,0,0,0
VOLKSBANK ULM-BIBERACH EG,Cooperative bank,DE,2020,2162928,3071476,4.060399621,3.310139892,75703,2.464710777,5.311734041,3.571938205,70.41982421,-0.383815393,-0.362043707,0.113691268,73.09928516,9.738737988,1,0,1,0,0,1
VOLKSBANK VORARLBERG E.GEN.,Cooperative bank,AT,2012,1612199,2126369,0.821619143,0.312807378,15131,0.711588628,-3.503410354,-2.321812325,75.81934274,-0.099760281,-0.087640653,0.020692551,42.0818776,4.82409215,0,0,0,0,0,0
VOLKSBANK VORARLBERG E.GEN.,Cooperative bank,AT,2013,1541911,1956670,0.821619143,0.312807378,16281,0.832076947,-4.457652937,-2.949368159,78.80281294,2.983470204,2.589351505,0.02054511,44.41576761,5.40203509,0,0,0,0,0,0
VOLKSBANK VORARLBERG E.GEN.,Cooperative bank,AT,2014,1513371,1963075,0.821619143,0.312807378,16129,0.821619143,-1.868294328,-1.241627228,77.09185844,-1.710954506,-1.45800839,0.031634044,47.13798505,5.351094584,0,0,0,0,0,0
VOLKSBANK VORARLBERG E.GEN.,Cooperative bank,AT,2015,1529675,2025425,0.821619143,0.312807378,12484,0.616364467,1.07156816,0.715650038,75.52365553,-1.568202907,-1.365391882,0.006862757,44.447906,5.072120666,0,0,0,0,1,0
VOLKSBANK VORARLBERG E.GEN.,Cooperative bank,AT,2016,1479982,1948583,0.821619143,0.312807378,7545,0.387204445,-3.3025369,-2.18944109,75.95170439,0.428048863,0.377137198,0.030073135,48.44823136,5.976958641,0,0,0,0,1,0
VOLKSBANK VORARLBERG E.GEN.,Cooperative bank,AT,2017,1424995,1905305,0.821619143,0.312807378,5331,0.279797723,-3.78616206,-2.507982401,74.79091274,-1.160791651,-1.02410298,0.023828206,58.60898911,6.728319088,0,0,0,0,1,0
VOLKSBANK VORARLBERG E.GEN.,Cooperative bank,AT,2018,1536529,1991986,0.821619143,0.312807378,7197,0.36129772,7.535767153,5.085307963,77.13553208,2.344619336,2.068319216,0.036144832,61.5035949,6.837598256,0,0,0,0,1,0
VOLKSBANK VORARLBERG E.GEN.,Cooperative bank,AT,2019,1611195,2002830,0.821619143,0.312807378,6265,0.312807378,4.745016323,3.18795761,80.44591902,3.310386948,2.820747696,1.869704368,58.52358912,8.669382823,0,0,0,0,0,0
VOLKSBANK VORARLBERG E.GEN.,Cooperative bank,AT,2020,1591334.033,1872360.327,0.821619143,0.312807378,6351.00227,0.339197652,-1.240346078,-0.825180956,84.99080065,4.544881627,3.696789372,0.020717943,62.94587398,9.290102063,0,0,0,0,0,1
VOLKSBANK WIEN AG,Cooperative bank,AT,2012,1580750,2769123,0.311129136,6.707720652,5398,0.194935364,1.397029317,0.933511267,57.08486044,-4.079227738,-4.547303597,0.140947152,84.82143986,4.30338414,0,0,1,1,0,0
VOLKSBANK WIEN AG,Cooperative bank,AT,2013,2226260,3801368,0.311129136,6.707720652,5398,0.142001511,34.24236295,23.96209185,58.56470618,1.479845738,1.713434621,0.215027853,85.0555379,4.466497324,0,0,1,1,0,0
VOLKSBANK WIEN AG,Cooperative bank,AT,2014,2404336,3385411,0.311129136,6.707720652,10533,0.311129136,7.695072649,5.19410062,71.02050534,12.45579916,13.2402919,0.346575349,90.42839998,5.266834662,0,0,1,1,0,0
VOLKSBANK WIEN AG,Cooperative bank,AT,2015,3753773,10619153,0.311129136,6.707720652,983273,9.259429636,44.54876935,31.51989881,35.34908104,-35.6714243,-40.21805722,0.000998196,37.79188415,3.067240862,0,0,1,1,1,0
VOLKSBANK WIEN AG,Cooperative bank,AT,2016,4426192,10756203,0.311129136,6.707720652,1092087,10.15309027,16.47781532,11.26921003,41.15013449,5.801053443,10.37307428,0.245737274,44.14505751,3.891698585,0,0,1,1,1,0
VOLKSBANK WIEN AG,Cooperative bank,AT,2017,4879881,11368906,0.311129136,6.707720652,1031280,9.071057497,9.758121361,6.607635376,42.92304818,1.772913696,2.831603148,0.334605634,51.51981202,4.239176575,0,0,1,1,1,0
VOLKSBANK WIEN AG,Cooperative bank,AT,2018,5482600,12655120,0.311129136,6.707720652,1046174,8.266804266,11.64586067,7.908472453,43.32317671,0.400128526,0.619541345,0.269527274,50.65837384,4.166376929,0,0,1,1,1,0
VOLKSBANK WIEN AG,Cooperative bank,AT,2019,5556555,13543468,0.311129136,6.707720652,908458,6.707720652,1.339887091,0.895243877,41.02756399,-2.295612718,-3.596055897,0.255311269,48.25204298,5.775101326,0,0,1,1,0,0
VOLKSBANK WIEN AG,Cooperative bank,AT,2020,5393781.751,15010125.29,0.311129136,6.707720652,877658.55059999996,5.847110091,-2.973154945,-1.972185333,35.93428866,-5.093275324,-8.63344437,0.218274718,45.16419762,5.419673202,0,0,1,1,0,1
VOLKSKREDITBANK AG,Commercial bank,AT,2012,2174093,2757726,6.784955596,5.548359331,159393,5.779870807,3.895479853,2.613624939,78.83643988,0.558470599,0.474501853,0.265436088,77.99759657,9.951496269,1,0,1,1,0,0
VOLKSKREDITBANK AG,Commercial bank,AT,2013,2169035,2780654,6.784955596,5.548359331,197988,7.120195465,-0.232919789,-0.155219533,78.00449103,-0.831948849,-0.70600656,0.22376031,78.60999607,10.07338561,1,0,1,1,0,0
VOLKSKREDITBANK AG,Commercial bank,AT,2014,2148566,2727446,6.784955596,5.548359331,185056,6.784955596,-0.948172532,-0.631112953,78.77574845,0.771257418,0.656991122,0.260940088,79.99777081,10.51067556,1,0,1,1,0,0
VOLKSKREDITBANK AG,Commercial bank,AT,2015,2093519,2698830,6.784955596,5.548359331,164796,6.106201576,-2.595426072,-1.722735289,77.57135499,-1.204393453,-1.024480133,0.252442725,82.09138775,10.85422201,1,0,1,1,1,0
VOLKSKREDITBANK AG,Commercial bank,AT,2016,2147004,2820023,6.784955596,5.548359331,169406,6.007255969,2.522699981,1.688811031,76.13427266,-1.437082331,-1.242737011,0.343224151,81.73919149,10.63824657,1,0,1,1,1,0
VOLKSKREDITBANK AG,Commercial bank,AT,2017,2158852,2851588,6.784955596,5.548359331,170399,5.975582728,0.550321697,0.367217017,75.70700957,-0.427263096,-0.374832377,0.30281373,80.73904786,10.80401517,1,0,1,1,1,0
VOLKSKREDITBANK AG,Commercial bank,AT,2018,2260526,2918919,6.784955596,5.548359331,152843,5.236287818,4.602093064,3.091226667,77.44394415,1.736934577,1.517914913,0.320426843,80.98470701,10.85634785,1,0,1,1,1,0
VOLKSKREDITBANK AG,Commercial bank,AT,2019,2387612,3099619,6.784955596,5.548359331,171978,5.548359331,5.46961737,3.679032589,77.02920907,-0.414735071,-0.357658039,0.242868559,81.30102442,10.46954481,1,0,1,1,0,0
VOLKSKREDITBANK AG,Commercial bank,AT,2020,2448090.207,3348182.981,6.784955596,5.548359331,184158.86290000001,5.500262798,2.501450997,1.674527932,73.1169778,-3.912231271,-3.444238541,0.080814317,81.28599664,9.775093744,1,0,1,1,0,1
VR-BANK BONN RHEIN-SIEG EG,Cooperative bank,DE,2012,1165224,1673044,4.672763793,6.544515917,45001,2.689767872,11.97842231,8.138360795,69.64694294,4.235372688,4.225441138,0.227071135,64.70451465,9.244227886,1,0,1,1,0,0
VR-BANK BONN RHEIN-SIEG EG,Cooperative bank,DE,2013,1229330,1717567,4.672763793,6.544515917,55007,3.202611601,5.355596231,3.601685274,71.57391822,1.926975285,1.827661926,0.222873402,64.52511023,9.593686884,1,0,1,1,0,0
VR-BANK BONN RHEIN-SIEG EG,Cooperative bank,DE,2014,1284238,1758424,4.672763793,6.544515917,82167,4.672763793,4.369624082,2.93398324,73.03346633,1.459548109,1.35030004,0.219457878,71.33632162,9.731611943,1,0,1,1,0,0
VR-BANK BONN RHEIN-SIEG EG,Cooperative bank,DE,2015,1526152,2162697,4.672763793,6.544515917,10430,0.482268205,17.25839884,11.81616498,70.56707435,-2.466391979,-2.277012749,0.217367481,75.04088645,9.547569539,1,0,1,1,1,0
VR-BANK BONN RHEIN-SIEG EG,Cooperative bank,DE,2016,1692276,2429590,4.672763793,6.544515917,110682,4.555583452,10.33248337,7.002685169,69.65273976,-0.914334589,-0.867544083,0.226334484,77.04814393,10.07379846,1,0,1,1,1,0
VR-BANK BONN RHEIN-SIEG EG,Cooperative bank,DE,2017,1879806,2601933,4.672763793,6.544515917,178085,6.844334577,10.50942116,7.124515468,72.24651826,2.593778499,2.45214276,0.241320587,79.58832914,9.909478837,1,0,1,1,1,0
VR-BANK BONN RHEIN-SIEG EG,Cooperative bank,DE,2018,1969013,2674184,4.672763793,6.544515917,191001,7.142403066,4.636382194,3.114429728,73.63042334,1.383905075,1.268919057,0.236296381,79.96046645,9.862485154,1,0,1,1,1,0
VR-BANK BONN RHEIN-SIEG EG,Cooperative bank,DE,2019,2134885,2795180,4.672763793,6.544515917,182931,6.544515917,8.088037909,5.462685029,76.37737105,2.746947709,2.456599536,0.226532817,81.59478102,9.734364155,1,0,1,1,0,0
VR-BANK BONN RHEIN-SIEG EG,Cooperative bank,DE,2020,2364017,3140646,4.672763793,6.544515917,186665,5.943522447,10.19495097,6.908030059,75.27167978,-1.10569127,-0.969792238,0.20206034,80.65589054,9.089881508,1,0,1,1,0,1
VR-BANK COBURG EG,Cooperative bank,DE,2012,444985,1234489,4.276923521,3.928607352,43102,3.491485141,1.656623272,1.107447894,36.04608871,-2.615677156,-4.614423417,0.459623375,77.30769573,6.92254042,1,0,1,0,0,0
VR-BANK COBURG EG,Cooperative bank,DE,2013,468742,1257058,4.276923521,3.928607352,46044,3.662838151,5.201193674,3.496988324,37.28881245,1.242723744,2.272284691,0.184876116,79.04090344,7.293140014,1,0,1,0,0,0
VR-BANK COBURG EG,Cooperative bank,DE,2014,487287,1315829,4.276923521,3.928607352,56277,4.276923521,3.880076141,2.60322536,37.03269954,-0.256112912,-0.458941255,0.210361681,77.70158584,7.804889541,1,0,1,0,0,0
VR-BANK COBURG EG,Cooperative bank,DE,2015,499002,1388074,4.276923521,3.928607352,51108,3.681936266,2.375683188,1.590009609,35.94923614,-1.083463402,-1.969671398,0.166201514,79.79704252,7.913482999,1,0,1,0,1,0
VR-BANK COBURG EG,Cooperative bank,DE,2016,510592,1404129,4.276923521,3.928607352,48529,3.456163928,2.296073308,1.536528004,36.36361047,0.41437433,0.765502233,0.157392946,81.98242469,8.329149245,1,0,1,0,1,0
VR-BANK COBURG EG,Cooperative bank,DE,2017,509229,1413672,4.276923521,3.928607352,45819,3.241133728,-0.26730197,-0.178121853,36.02172215,-0.341888313,-0.628766226,0.181088683,82.39153071,8.838966889,1,0,1,0,1,0
VR-BANK COBURG EG,Cooperative bank,DE,2018,507658,1450143,4.276923521,3.928607352,54070,3.7285978,-0.308982463,-0.205882122,35.00744409,-1.01427806,-1.894945619,0.140951616,82.47931411,8.744172126,1,0,1,0,1,0
VR-BANK COBURG EG,Cooperative bank,DE,2019,526588,1501219,4.276923521,3.928607352,58977,3.928607352,3.66104666,2.455405784,35.07736047,0.069916372,0.133057143,0.188180405,81.15444848,9.406089318,1,0,1,0,0,0
VR-BANK COBURG EG,Cooperative bank,DE,2020,535918,1559501,4.276923521,3.928607352,63804,4.091308694,1.756270518,1.174254009,34.36471025,-0.712650215,-1.363670289,0.117088735,82.08766779,9.521827815,1,0,1,0,0,1
VR-BANK DONAU-MINDEL EG,Cooperative bank,DE,2012,196729,349584,2.154433716,2.234381716,10646,3.045333883,5.658059849,3.806924015,56.27517278,0.392536923,0.467193388,0.540928647,83.35249897,10.16665522,0,0,0,0,0,0
VR-BANK DONAU-MINDEL EG,Cooperative bank,DE,2013,733312,1269769,2.154433716,2.234381716,28082,2.211583367,131.5744112,95.24268484,57.75160679,1.476434012,1.733901451,0.436378585,82.77151198,7.968299746,0,0,0,0,0,0
VR-BANK DONAU-MINDEL EG,Cooperative bank,DE,2014,768150,1363653,2.154433716,2.234381716,29379,2.154433716,4.641376723,3.117809676,56.33031277,-1.421294018,-1.65426858,0.468080956,82.77619013,8.661367665,0,0,0,0,0,0
VR-BANK DONAU-MINDEL EG,Cooperative bank,DE,2015,783949,1371595,2.154433716,2.234381716,41181,3.002416894,2.035894064,1.361836596,57.1560118,0.825699026,0.972459518,0.423740244,83.09260387,9.432157452,0,0,0,0,1,0
VR-BANK DONAU-MINDEL EG,Cooperative bank,DE,2016,806147,1434089,2.154433716,2.234381716,45287,3.157893269,2.79221408,1.870057223,56.21317784,-0.942833953,-1.105800134,0.371594789,80.72176831,9.71432038,0,0,0,0,1,0
VR-BANK DONAU-MINDEL EG,Cooperative bank,DE,2017,852893,1501544,2.154433716,2.234381716,49370,3.287948938,5.636799199,3.792491198,56.8010661,0.587888259,0.694790777,0.374947387,80.39577928,9.960547277,0,0,0,0,1,0
VR-BANK DONAU-MINDEL EG,Cooperative bank,DE,2018,858978,1557192,2.154433716,2.234381716,35443,2.276084131,0.710921048,0.474507596,55.16198388,-1.639082224,-1.942453481,0.387749231,80.95584873,10.22584241,0,0,0,0,1,0
VR-BANK DONAU-MINDEL EG,Cooperative bank,DE,2019,943526,1670574,2.154433716,2.234381716,37327,2.234381716,9.388061092,6.3534527,56.47915028,1.317166401,1.57930669,0.380827189,79.30567577,10.07587811,0,0,0,0,0,0
VR-BANK DONAU-MINDEL EG,Cooperative bank,DE,2020,1092177,1816882,2.154433716,2.234381716,47317,2.604296812,14.63043097,9.979159037,60.11270958,3.633559296,4.198923081,0.422206836,76.51432509,9.883360615,0,0,0,0,0,1
VR-BANK HANDELS-UND GEWERBEBANK EG,Cooperative bank,DE,2012,985337,1659118,0.526532084,1.653322287,6177,0.372306249,5.76937577,3.882506371,59.38920559,1.637437516,1.872504828,0.410941235,79.4057445,7.301288998,0,0,0,0,0,0
VR-BANK HANDELS-UND GEWERBEBANK EG,Cooperative bank,DE,2013,1038812,1736945,0.526532084,1.653322287,6229,0.358618149,5.284931687,3.553763001,59.80684478,0.417639186,0.467719672,0.393449418,82.78172308,7.647910556,0,0,0,0,0,0
VR-BANK HANDELS-UND GEWERBEBANK EG,Cooperative bank,DE,2014,1081123,1788495,0.526532084,1.653322287,9417,0.526532084,3.992256319,2.678973656,60.4487572,0.641912419,0.712988667,0.358905113,82.44216506,8.114699789,0,0,0,0,0,0
VR-BANK HANDELS-UND GEWERBEBANK EG,Cooperative bank,DE,2015,1141511,1863227,0.526532084,1.653322287,12347,0.662667512,5.435250767,3.65571681,61.2652672,0.81651,0.896461937,0.319070086,82.20265164,8.396722461,0,0,0,0,1,0
VR-BANK HANDELS-UND GEWERBEBANK EG,Cooperative bank,DE,2016,1191112,1946239,0.526532084,1.653322287,17300,0.888893913,4.253450119,2.855445415,61.20070557,-0.064561629,-0.070278336,0.395480719,80.20011931,8.739111692,0,0,0,0,1,0
VR-BANK HANDELS-UND GEWERBEBANK EG,Cooperative bank,DE,2017,1275568,2036377,0.526532084,1.653322287,41494,2.037638414,6.850424503,4.617867828,62.63908893,1.438383365,1.554668696,0.380970714,78.36240539,8.970883093,0,0,0,0,1,0
VR-BANK HANDELS-UND GEWERBEBANK EG,Cooperative bank,DE,2018,1332932,2163118,0.526532084,1.653322287,37789,1.746968959,4.398945754,2.953810283,61.62086396,-1.018224974,-1.089598924,0.354257142,78.50524105,8.977734918,0,0,0,0,1,0
VR-BANK HANDELS-UND GEWERBEBANK EG,Cooperative bank,DE,2019,1476450,2288604,0.526532084,1.653322287,37838,1.653322287,10.22595306,6.929363636,64.51312678,2.892262823,3.080892718,0.330550851,78.53975611,9.092791938,0,0,0,0,0,0
VR-BANK HANDELS-UND GEWERBEBANK EG,Cooperative bank,DE,2020,1687888,2535399,0.526532084,1.653322287,37783,1.490219094,13.38374855,9.112159401,66.57287472,2.059747944,2.106091128,0.264692066,75.97115878,8.710423882,0,0,0,0,0,1
VR-BANK MITTELFRANKEN WEST EG,Cooperative bank,DE,2012,503026,883067,2.129270967,1.447564005,11728,1.328098547,9.719555646,6.581133078,56.96351466,4.161240773,5.119382873,0.152310074,75.25057555,7.559109331,0,0,0,0,0,0
VR-BANK MITTELFRANKEN WEST EG,Cooperative bank,DE,2013,531423,911294,2.129270967,1.447564005,13720,1.505551447,5.491645566,3.693978764,58.31520892,1.351694263,1.569527053,0.144080835,75.72890856,9.002802608,0,0,0,0,0,0
VR-BANK MITTELFRANKEN WEST EG,Cooperative bank,DE,2014,931352,1521084,2.129270967,1.447564005,32388,2.129270967,56.10789796,40.10925695,61.2294916,2.914282677,3.277054043,0.304519671,72.38962477,9.419269416,0,0,0,0,0,0
VR-BANK MITTELFRANKEN WEST EG,Cooperative bank,DE,2015,987561,1579149,2.129270967,1.447564005,31947,2.023051656,5.860097312,3.944124494,62.53754396,1.308052356,1.414137202,0.300098344,73.7081808,10.32492817,0,0,0,0,1,0
VR-BANK MITTELFRANKEN WEST EG,Cooperative bank,DE,2016,1051560,1659150,2.129270967,1.447564005,33965,2.047132568,6.279178784,4.228987386,63.37944128,0.841897325,0.893475289,0.202151704,74.96006992,10.45589609,0,0,0,0,1,0
VR-BANK MITTELFRANKEN WEST EG,Cooperative bank,DE,2017,1118409,1718512,2.129270967,1.447564005,33885,1.971763945,6.16323638,4.150141129,65.08008091,1.700639627,1.772986672,0.402092042,73.53576815,10.91100906,0,0,0,0,1,0
VR-BANK MITTELFRANKEN WEST EG,Cooperative bank,DE,2018,1212505,1807880,2.129270967,1.447564005,28439,1.573057946,8.078132786,5.455911203,67.06778105,1.98770014,2.015637451,0.130594951,73.17897206,10.65590637,0,0,0,0,1,0
VR-BANK MITTELFRANKEN WEST EG,Cooperative bank,DE,2019,1343183,1901194,2.129270967,1.447564005,27521,1.447564005,10.23537028,6.935844316,70.64944451,3.58166346,3.497974309,0.159057939,72.7963585,10.76344655,0,0,0,0,0,0
VR-BANK MITTELFRANKEN WEST EG,Cooperative bank,DE,2020,1559986,2190047,2.129270967,1.447564005,26576,1.213489939,14.96346765,10.21125898,71.23070875,0.58126424,0.546996039,0.143375918,67.83448026,9.839743165,0,0,0,0,0,1
VR-BANK NEU-ULM EG,Cooperative bank,DE,2012,599201,832360,0.571619052,2.584603416,5093,0.61187467,7.942568726,5.363222928,71.98820222,3.540455387,3.389881984,0.234393772,76.01025998,6.543923302,0,0,0,0,0,0
